dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,6d62fd01-7b44-5886-99a6-c042c650ac45,xing-qing-xingya-offspring-2019,星晴,Xing Qing,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2019-sulin-cubs-xingqing-location-depth-rounds1567-1569-1581-local"",""src-panda-fr-births-2019-sulin-cubs-xingqing-rounds1108-1119-local"",""src-panda-fr-births-2019-xingqing-relationship-round1327-local"",""src-pandapia-xing-qing-xingya-offspring-2019-round884-local"",""src-pandapia-xingqing-medical-rounds1847-1866-local"",""src-pandapia-xingqing-xingya-offspring-2019-round407-local""],""value"":""Xing Qing / 星晴""}],""canonical_slug"":""xing-qing-xingya-offspring-2019"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2019-sulin-cubs-xingqing-location-depth-rounds1567-1569-1581-local"",""src-panda-fr-births-2019-sulin-cubs-xingqing-rounds1108-1119-local"",""src-panda-fr-births-2019-xingqing-relationship-round1327-local"",""src-pandapia-xing-qing-xingya-offspring-2019-round884-local"",""src-pandapia-xingqing-medical-rounds1847-1866-local"",""src-pandapia-xingqing-xingya-offspring-2019-round407-local""],""value"":""Xing Qing""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2019-sulin-cubs-xingqing-location-depth-rounds1567-1569-1581-local"",""src-panda-fr-births-2019-sulin-cubs-xingqing-rounds1108-1119-local"",""src-panda-fr-births-2019-xingqing-relationship-round1327-local"",""src-pandapia-xing-qing-xingya-offspring-2019-round884-local"",""src-pandapia-xingqing-medical-rounds1847-1866-local"",""src-pandapia-xingqing-xingya-offspring-2019-round407-local""],""value"":""星晴""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,6d91f8a0-62a1-5467-8bc5-a354bf9dec6a,an-an-2023-cub-a-qinling,安安2023大仔,An An's 2023 Cub A,unknown,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-nfga-qinling-four-litters-seven-cubs-2023-round527-local"",""src-pandapia-anan-2023-cub-a-qinling-round527-local"",""src-pandapia-anan-cuba-birth-event-rounds2107-2126-local"",""src-pandapia-xiaoxin-parent-evidence-mother-round527-local"",""src-shaanxi-forestry-anan-2023-twins-programme-rounds1162-1163-local"",""src-shaanxi-forestry-anan-twins-health-depth-rounds1487-1488-local"",""src-shaanxi-forestry-anan-twins-rounds1031-1032-local"",""src-shaanxi-qinling-anan-cubs-location-rounds1767-1786-local""],""value"":""An An's 2023 Cub A / 安安2023大仔""}],""canonical_slug"":""an-an-2023-cub-a-qinling"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-nfga-qinling-four-litters-seven-cubs-2023-round527-local"",""src-pandapia-anan-2023-cub-a-qinling-round527-local"",""src-pandapia-anan-cuba-birth-event-rounds2107-2126-local"",""src-pandapia-xiaoxin-parent-evidence-mother-round527-local"",""src-shaanxi-forestry-anan-2023-twins-programme-rounds1162-1163-local"",""src-shaanxi-forestry-anan-twins-health-depth-rounds1487-1488-local"",""src-shaanxi-forestry-anan-twins-rounds1031-1032-local"",""src-shaanxi-qinling-anan-cubs-location-rounds1767-1786-local""],""value"":""An An's 2023 Cub A""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-nfga-qinling-four-litters-seven-cubs-2023-round527-local"",""src-pandapia-anan-2023-cub-a-qinling-round527-local"",""src-pandapia-anan-cuba-birth-event-rounds2107-2126-local"",""src-pandapia-xiaoxin-parent-evidence-mother-round527-local"",""src-shaanxi-forestry-anan-2023-twins-programme-rounds1162-1163-local"",""src-shaanxi-forestry-anan-twins-health-depth-rounds1487-1488-local"",""src-shaanxi-forestry-anan-twins-rounds1031-1032-local"",""src-shaanxi-qinling-anan-cubs-location-rounds1767-1786-local""],""value"":""安安2023大仔""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,6e47b006-685c-5703-9935-84ab95b8420c,de-de-hk-2024,得得,De De,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""en"",""primary"":false,""source_ids"":[""src-oceanpark-conservation-breeding-2026-local"",""src-oceanpark-current-panda-overview-2025-local"",""src-oceanpark-current-six-panda-profiles-local"",""src-oceanpark-giant-panda-adventure-ambassadors-local"",""src-oceanpark-twins-debut-2025-local"",""src-oceanpark-twins-expanded-habitat-2025-local"",""src-oceanpark-twins-first-birthday-2025-local"",""src-oceanpark-twins-naming-2025-local"",""src-oceanpark-twins-two-month-2024-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-hongkong-six-birthdays-2026-round22-local""],""value"":""de-de-hk-2024""}],""canonical_slug"":""de-de-hk-2024"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-oceanpark-conservation-breeding-2026-local"",""src-oceanpark-current-panda-overview-2025-local"",""src-oceanpark-current-six-panda-profiles-local"",""src-oceanpark-giant-panda-adventure-ambassadors-local"",""src-oceanpark-twins-debut-2025-local"",""src-oceanpark-twins-expanded-habitat-2025-local"",""src-oceanpark-twins-first-birthday-2025-local"",""src-oceanpark-twins-naming-2025-local"",""src-oceanpark-twins-two-month-2024-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-hongkong-six-birthdays-2026-round22-local""],""value"":""De De""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-oceanpark-conservation-breeding-2026-local"",""src-oceanpark-current-panda-overview-2025-local"",""src-oceanpark-current-six-panda-profiles-local"",""src-oceanpark-giant-panda-adventure-ambassadors-local"",""src-oceanpark-twins-debut-2025-local"",""src-oceanpark-twins-expanded-habitat-2025-local"",""src-oceanpark-twins-first-birthday-2025-local"",""src-oceanpark-twins-naming-2025-local"",""src-oceanpark-twins-two-month-2024-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-hongkong-six-birthdays-2026-round22-local""],""value"":""得得""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,6e55c8ea-da41-531c-8409-ba729b85950b,jin-shuang-miaomiao-twin-2020,金双,Jin Shuang,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2020-jinshuang-location-depth-round1641-local"",""src-panda-fr-births-2020-jinshuang-relationship-depth-round1382-local"",""src-panda-fr-jin-shuang-chengdu-observation-round978-local"",""src-pandapia-depth-jinshuang-round544-subject-local"",""src-pandapia-depth-jinxi-round544-twin-local"",""src-pandapia-depth-miaomiao-round544-mother-local"",""src-pandapia-jinshuang-birth-event-rounds2067-2086-local"",""src-pandapia-jinshuang-identity-rounds1927-1946-local"",""src-pandapia-jinshuang-miaomiao-twin-2020-round390-local""],""value"":""Jin Shuang / 金双""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2020-jinshuang-location-depth-round1641-local"",""src-panda-fr-births-2020-jinshuang-relationship-depth-round1382-local"",""src-panda-fr-jin-shuang-chengdu-observation-round978-local"",""src-pandapia-depth-jinshuang-round544-subject-local"",""src-pandapia-depth-jinxi-round544-twin-local"",""src-pandapia-depth-miaomiao-round544-mother-local"",""src-pandapia-jinshuang-birth-event-rounds2067-2086-local"",""src-pandapia-jinshuang-identity-rounds1927-1946-local"",""src-pandapia-jinshuang-miaomiao-twin-2020-round390-local""],""value"":""金双 / Jin Shuang""}],""canonical_slug"":""jin-shuang-miaomiao-twin-2020"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2020-jinshuang-location-depth-round1641-local"",""src-panda-fr-births-2020-jinshuang-relationship-depth-round1382-local"",""src-panda-fr-jin-shuang-chengdu-observation-round978-local"",""src-pandapia-depth-jinshuang-round544-subject-local"",""src-pandapia-depth-jinxi-round544-twin-local"",""src-pandapia-depth-miaomiao-round544-mother-local"",""src-pandapia-jinshuang-birth-event-rounds2067-2086-local"",""src-pandapia-jinshuang-identity-rounds1927-1946-local"",""src-pandapia-jinshuang-miaomiao-twin-2020-round390-local""],""value"":""Jin Shuang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2020-jinshuang-location-depth-round1641-local"",""src-panda-fr-births-2020-jinshuang-relationship-depth-round1382-local"",""src-panda-fr-jin-shuang-chengdu-observation-round978-local"",""src-pandapia-depth-jinshuang-round544-subject-local"",""src-pandapia-depth-jinxi-round544-twin-local"",""src-pandapia-depth-miaomiao-round544-mother-local"",""src-pandapia-jinshuang-birth-event-rounds2067-2086-local"",""src-pandapia-jinshuang-identity-rounds1927-1946-local"",""src-pandapia-jinshuang-miaomiao-twin-2020-round390-local""],""value"":""金双""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,6e72242e-18ff-5d33-8962-ba9781afb79d,mei-mei-chengdu-qiyuan-mother,梅梅,Mei Mei,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-pandanews-meimei408-location-depth-round1633-local"",""src-pandapia-meimei-profile-round681-local"",""src-pandapia-qiyuan-meimei-profile-rounds2127-2146-local"",""src-pandapia-qiyuan-profile-round93-local""],""value"":""Mei Mei / 梅梅""}],""canonical_slug"":""mei-mei-chengdu-qiyuan-mother"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-pandanews-meimei408-location-depth-round1633-local"",""src-pandapia-meimei-profile-round681-local"",""src-pandapia-qiyuan-meimei-profile-rounds2127-2146-local"",""src-pandapia-qiyuan-profile-round93-local""],""value"":""Mei Mei""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-pandanews-meimei408-location-depth-round1633-local"",""src-pandapia-meimei-profile-round681-local"",""src-pandapia-qiyuan-meimei-profile-rounds2127-2146-local"",""src-pandapia-qiyuan-profile-round93-local""],""value"":""梅梅""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,6f7ec01e-4948-5323-9762-2d0760c43271,yuan-zai,Yuan Zai / 圓仔,Yuan Zai,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-zai-birthday-2025"",""src-taipei-yuanzai-90-days"",""src-taipei-yuanzai-adolescence"",""src-taipei-yuanzai-birth-2013-local"",""src-taipei-yuanzai-enrichment-agility"",""src-taipei-yuanzai-family-personality"",""src-taipei-yuanzai-full-independence-local"",""src-taipei-yuanzai-independence-2015"",""src-taipei-yuanzai-independence-science-local"",""src-taipei-yuanzai-independent-foraging"",""src-taipei-yuanzai-maternal-interaction"",""src-taipei-yuanzai-ninety-days-local"",""src-taipei-yuanzai-parentage-2013-local"",""src-taipei-yuanzai-pseudopregnancy-2017"",""src-taipei-yuanzai-public-debut-local"",""src-taipei-yuanzai-six-month-check-local"",""src-taipei-yuanzai-twelfth-birthday-local"",""src-taipei-yuanzai-unique-marking"",""src-taipei-yuanzai-visual-development"",""src-taipei-yuanzai-weight-management-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanzai-13th-birthday-2026-round22-local""],""value"":""圆仔""}],""canonical_slug"":""yuan-zai"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-zai-birthday-2025"",""src-taipei-yuanzai-90-days"",""src-taipei-yuanzai-adolescence"",""src-taipei-yuanzai-birth-2013-local"",""src-taipei-yuanzai-enrichment-agility"",""src-taipei-yuanzai-family-personality"",""src-taipei-yuanzai-full-independence-local"",""src-taipei-yuanzai-independence-2015"",""src-taipei-yuanzai-independence-science-local"",""src-taipei-yuanzai-independent-foraging"",""src-taipei-yuanzai-maternal-interaction"",""src-taipei-yuanzai-ninety-days-local"",""src-taipei-yuanzai-parentage-2013-local"",""src-taipei-yuanzai-pseudopregnancy-2017"",""src-taipei-yuanzai-public-debut-local"",""src-taipei-yuanzai-six-month-check-local"",""src-taipei-yuanzai-twelfth-birthday-local"",""src-taipei-yuanzai-unique-marking"",""src-taipei-yuanzai-visual-development"",""src-taipei-yuanzai-weight-management-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanzai-13th-birthday-2026-round22-local""],""value"":""Yuan Zai""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-taipei-female-pseudopregnancy-2026-local"",""src-taipei-yuan-zai-birthday-2025"",""src-taipei-yuanzai-90-days"",""src-taipei-yuanzai-adolescence"",""src-taipei-yuanzai-birth-2013-local"",""src-taipei-yuanzai-enrichment-agility"",""src-taipei-yuanzai-family-personality"",""src-taipei-yuanzai-full-independence-local"",""src-taipei-yuanzai-independence-2015"",""src-taipei-yuanzai-independence-science-local"",""src-taipei-yuanzai-independent-foraging"",""src-taipei-yuanzai-maternal-interaction"",""src-taipei-yuanzai-ninety-days-local"",""src-taipei-yuanzai-parentage-2013-local"",""src-taipei-yuanzai-pseudopregnancy-2017"",""src-taipei-yuanzai-public-debut-local"",""src-taipei-yuanzai-six-month-check-local"",""src-taipei-yuanzai-twelfth-birthday-local"",""src-taipei-yuanzai-unique-marking"",""src-taipei-yuanzai-visual-development"",""src-taipei-yuanzai-weight-management-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-yuanzai-13th-birthday-2026-round22-local""],""value"":""Yuan Zai / 圓仔""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,6fa63050-0068-58fd-9a71-9ab4ef3d8375,zhu-hai-princess-twin-2007,竹海,Zhu Hai,male,deceased,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-gongzhu-offspring-zhuling-zhuhai-rounds1136-1137-local"",""src-panda-fr-gongzhu-zhuhai-zhuling-relationship-rounds1355-1356-local"",""src-pandanews-zhuhai-location-depth-round1605-local"",""src-pandapia-zhu-hai-princess-twin-2007-round901-local"",""src-pandapia-zhuhai-development-rounds1907-1926-local"",""src-pandapia-zhuhai-princess-twin-2007-round340-local""],""value"":""Zhu Hai / 竹海""}],""canonical_slug"":""zhu-hai-princess-twin-2007"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""deceased"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-gongzhu-offspring-zhuling-zhuhai-rounds1136-1137-local"",""src-panda-fr-gongzhu-zhuhai-zhuling-relationship-rounds1355-1356-local"",""src-pandanews-zhuhai-location-depth-round1605-local"",""src-pandapia-zhu-hai-princess-twin-2007-round901-local"",""src-pandapia-zhuhai-development-rounds1907-1926-local"",""src-pandapia-zhuhai-princess-twin-2007-round340-local""],""value"":""Zhu Hai""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-gongzhu-offspring-zhuling-zhuhai-rounds1136-1137-local"",""src-panda-fr-gongzhu-zhuhai-zhuling-relationship-rounds1355-1356-local"",""src-pandanews-zhuhai-location-depth-round1605-local"",""src-pandapia-zhu-hai-princess-twin-2007-round901-local"",""src-pandapia-zhuhai-development-rounds1907-1926-local"",""src-pandapia-zhuhai-princess-twin-2007-round340-local""],""value"":""竹海""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,7025e437-3e11-589e-bf22-842196af56e1,zi-ang-panyue-twin-2023,紫昂,Zi Ang,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-ang-birth-list-round949-local"",""src-pandapia-zi-ang-panyue-twin-2023-round816-local"",""src-pandapia-ziang-birth-event-rounds2007-2026-local"",""src-pandapia-ziang-lineage-rounds1687-1706-local"",""src-pandapia-ziang-panyue-twin-2023-round376-local""],""value"":""Zi Ang / 紫昂""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-ang-birth-list-round949-local"",""src-pandapia-zi-ang-panyue-twin-2023-round816-local"",""src-pandapia-ziang-birth-event-rounds2007-2026-local"",""src-pandapia-ziang-lineage-rounds1687-1706-local"",""src-pandapia-ziang-panyue-twin-2023-round376-local""],""value"":""紫昂 / Zi Ang""}],""canonical_slug"":""zi-ang-panyue-twin-2023"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-ang-birth-list-round949-local"",""src-pandapia-zi-ang-panyue-twin-2023-round816-local"",""src-pandapia-ziang-birth-event-rounds2007-2026-local"",""src-pandapia-ziang-lineage-rounds1687-1706-local"",""src-pandapia-ziang-panyue-twin-2023-round376-local""],""value"":""Zi Ang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2023-five-location-measurement-depth-rounds1408-1415-local"",""src-panda-fr-births-2023-relationship-depth-rounds1188-1194-local"",""src-panda-fr-zi-ang-birth-list-round949-local"",""src-pandapia-zi-ang-panyue-twin-2023-round816-local"",""src-pandapia-ziang-birth-event-rounds2007-2026-local"",""src-pandapia-ziang-lineage-rounds1687-1706-local"",""src-pandapia-ziang-panyue-twin-2023-round376-local""],""value"":""紫昂""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,70e56c3f-4290-55b9-abb5-79fe098f1a07,xiao-yatou,小丫头,Xiao Yatou,female,unknown,"{""aliases"":[{""kind"":""local_research_alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-2017-newborn-roster-round43-local"",""src-chengdu-xiaoyatou-xiaoxin-reproduction-round1363-local"",""src-cns-xiaoyatou-birth-depth-round1682-local"",""src-cns-xiaoyatou-identity-rounds1987-2006-local"",""src-pandapia-eryatou-profile-round170-local""],""value"":""Xiao Yatou / 小丫头""}],""canonical_slug"":""xiao-yatou"",""content"":[{""locale"":""zh-CN"",""summary"":""成都基地官方新生幼仔档案确认小丫头为小馨的母亲。"",""translation_status"":""approved""},{""locale"":""en"",""summary"":""An official Chengdu newborn record identifies Xiao Yatou as the mother of Xiao Xin."",""translation_status"":""approved""}],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src_chengdu_newborns_2017_en"",""src_chengdu_newborns_2017_zh""],""value"":""小丫头""},{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src_chengdu_newborns_2017_en"",""src_chengdu_newborns_2017_zh""],""value"":""Xiao Yatou""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[{""locale"":""zh-CN"",""summary"":""建立仅含官方母系身份依据的首轮关系档案。""},{""locale"":""en"",""summary"":""Created an identity-first maternal relationship profile.""}],""sex"":""female""}"
2026.08.12.1,1.3.0,70f7286a-9837-5fd6-b3d4-e2b9670ca8bc,shuang-xiong-dashuang-offspring-2016,双雄,Shuang Xiong,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-shuangxiong-xingchen-location-depth-rounds1685-1686-local"",""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-pandapia-shuangxiong-dashuang-offspring-2016-round426-local"",""src-pandapia-shuangxiong-feature-rounds1987-2006-local""],""value"":""Shuang Xiong / 双雄""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-shuangxiong-xingchen-location-depth-rounds1685-1686-local"",""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-pandapia-shuangxiong-dashuang-offspring-2016-round426-local"",""src-pandapia-shuangxiong-feature-rounds1987-2006-local""],""value"":""双雄 / Shuang Xiong""}],""canonical_slug"":""shuang-xiong-dashuang-offspring-2016"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-shuangxiong-xingchen-location-depth-rounds1685-1686-local"",""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-pandapia-shuangxiong-dashuang-offspring-2016-round426-local"",""src-pandapia-shuangxiong-feature-rounds1987-2006-local""],""value"":""Shuang Xiong""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-shuangxiong-xingchen-location-depth-rounds1685-1686-local"",""src-panda-fr-births-2016-six-subject-depth-rounds1393-1400-local"",""src-panda-fr-births-2016-six-subjects-rounds1020-1029-local"",""src-pandapia-shuangxiong-dashuang-offspring-2016-round426-local"",""src-pandapia-shuangxiong-feature-rounds1987-2006-local""],""value"":""双雄""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,72251f14-1159-50d7-9129-cb3c50844136,da-ni-nini-twin-2015,大妮,Da Ni,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2015-da-ni-round1074-local"",""src-panda-fr-births-2015-dani-measurement-depth-round1530-local"",""src-panda-fr-births-2015-dani-relationship-round1271-local"",""src-pandapia-da-ni-nini-twin-2015-round839-local"",""src-pandapia-dani-name-meaning-rounds1807-1826-local"",""src-pandapia-dani-nini-twin-2015-round333-local"",""src-pandapia-dani-profile-depth-rounds2147-2166-local""],""value"":""Da Ni / 大妮""}],""canonical_slug"":""da-ni-nini-twin-2015"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2015-da-ni-round1074-local"",""src-panda-fr-births-2015-dani-measurement-depth-round1530-local"",""src-panda-fr-births-2015-dani-relationship-round1271-local"",""src-pandapia-da-ni-nini-twin-2015-round839-local"",""src-pandapia-dani-name-meaning-rounds1807-1826-local"",""src-pandapia-dani-nini-twin-2015-round333-local"",""src-pandapia-dani-profile-depth-rounds2147-2166-local""],""value"":""Da Ni""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2015-da-ni-round1074-local"",""src-panda-fr-births-2015-dani-measurement-depth-round1530-local"",""src-panda-fr-births-2015-dani-relationship-round1271-local"",""src-pandapia-da-ni-nini-twin-2015-round839-local"",""src-pandapia-dani-name-meaning-rounds1807-1826-local"",""src-pandapia-dani-nini-twin-2015-round333-local"",""src-pandapia-dani-profile-depth-rounds2147-2166-local""],""value"":""大妮""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
